Unnamed: 0,Season,Team,Gtm,Week,Date,H/A,Day,Opp,Rslt,Pts,PtsO,OT,Cmp,Att,Cmp%,P_Yds,P_TD,P_Y/A,Adj_P_Y/A,QBR,Sk,Sk_Yds,R_Att,R_Yds,R_TD,R_Y/A,Ply,Tot,Y/P,FGA,FGM,XPA,XPM,Pnt,Yds.3,Pass,Rsh,Pen,1stD,3DConv,3DAtt,4DConv,4DAtt,Pen.1,Yds.4,FL,Int,TO,ToP,Day.1,Opp_Cmp,Opp_P_Att,Opp_Cmp%,Opp_P_Yds,Opp_P_TD,Opp_P_Y/A,Opp_Adj_P_A/YA,Opp_QBR,Def_Sk,Def_Sk_Yds,Opp_R_Att,Opp_R_Yds,Opp_R_TD,Opp_R_Y/A,Opp_Ply,Opp_Tot,Opp_Y/P,Opp_FGA,Opp_FGM,Opp_XPA,XPM.1,Opp_Pnt,Opp_Pnt_Yds,Opp_1D_P,Opp_1D_R,Opp_1D_Pen,Opp_1D_Tot,Opp_3DConv,Opp_3DAtt,Opp_4DConv,Opp_4DAtt,Opp_Pen,Opp_PenYds,Opp_FL,Opp_Int,Opp_TO,Opp_ToP,Time (ET),Score,Spread,Total,Spread Result,O/U,Total Score,O/U Result,Total TDs,Points Per Drive,Yds Per Drive,4D Success,3D Success,Pts per Play,Sk Rate,3d Stop Rate,4d Stop Rate,Pts Allowed per Play,Yds Allowed per Play,Turnover Diff,Turnover Percentage,Defensive TO Percentage,ToP_Minutes,Opp_ToP_Minutes,Pts Per Min of Poss,Yds per Min of Poss,ToP Ratio,Def Pts Allowed Per Min of Poss,Def Yds Allowed Per Min of Poss,Pts_rollingavg3,PtsO_rollingavg3,Tot_rollingavg3,Opp_Tot_rollingavg3,Points Per Drive_rollingavg3,Yds Per Drive_rollingavg3,Pts per Play_rollingavg3,Y/P_rollingavg3,Opp_Y/P_rollingavg3,TO_rollingavg3,Opp_TO_rollingavg3,ToP_Minutes_rollingavg3,Opp_ToP_Minutes_rollingavg3,Turnover Diff_rollingavg3,Turnover Percentage_rollingavg3,Defensive TO Percentage_rollingavg3,Pts Per Min of Poss_rollingavg3,Yds per Min of Poss_rollingavg3,ToP Ratio_rollingavg3,Def Pts Allowed Per Min of Poss_rollingavg3,Def Yds Allowed Per Min of Poss_rollingavg3,3DConv_rollingavg3,4DConv_rollingavg3,3D Success_rollingavg3,4D Success_rollingavg3,3d Stop Rate_rollingavg3,4d Stop Rate_rollingavg3,Sk Rate_rollingavg3,Season_Weight,Win,Season_Wins,Record,Win PCT,Team_Elo,Opp_Elo
87,2025,det,4.0,4.0,2025-09-28,0.0,Sun,cle,W,34.0,10.0,0,16.0,27.0,59.3,168.0,2.0,6.2,6.04,86.7,0.0,0.0,29.0,109.0,1.0,3.8,56.0,277.0,4.95,2.0,2.0,4.0,4.0,5.0,221.0,8.0,6.0,2.0,16.0,6.0,14.0,0.0,1.0,6.0,35.0,0.0,1.0,1.0,28:16,Sun,16.0,35.0,45.7,170.0,0.0,4.9,2.29,36.6,3.0,14.0,27.0,79.0,1.0,2.9,65.0,249.0,3.83,2.0,1.0,1.0,1.0,7.0,314.0,8.0,7.0,1.0,16.0,3.0,14.0,1.0,1.0,6.0,44.0,1.0,2.0,3.0,31:44,1:00,W 34-10,W -10,U 44.5,-10.0,44.5,44.0,U,3.0,3.090909090909091,25.181818181818183,0.0,0.42857142857142855,0.6071428571428571,0.08571428571428572,0.7857142857142857,0.0,0.15384615384615385,3.830769230769231,2.0,0.017857142857142856,0.046153846153846156,28.266666666666666,31.733333333333334,1.2028301886792454,9.799528301886793,0.4711111111111111,0.31512605042016806,7.8466386554621845,34.333333333333336,26.0,394.3333333333333,307.6666666666667,3.3301587301587303,40.10873015873016,0.5574364332985023,6.346666666666667,5.616666666666667,0.3333333333333333,1.0,33.016666666666666,26.983333333333334,0.6666666666666666,0.005128205128205128,0.016589506172839507,1.0741618929854224,12.19494299729594,0.5502777777777778,0.9765885863010221,11.385805878245414,5.333333333333333,2.3333333333333335,0.41111111111111115,0.9166666666666666,0.5053613053613054,0.6666666666666666,0.12373737373737374,1.0,1.0,3.0,3.0-1.0,0.75,1627.290701483047,1427.0346521635645
88,2025,det,5.0,5.0,2025-10-05,1.0,Sun,cin,W,37.0,24.0,0,20.0,24.0,83.3,247.0,4.0,10.3,13.63,149.1,4.0,14.0,33.0,118.0,1.0,3.6,61.0,365.0,5.98,0.0,0.0,5.0,5.0,5.0,224.0,15.0,7.0,1.0,23.0,2.0,8.0,0.0,0.0,8.0,56.0,1.0,0.0,1.0,34:21,Sun,26.0,40.0,65.0,237.0,3.0,5.9,4.05,74.7,2.0,14.0,16.0,85.0,0.0,5.3,58.0,322.0,5.55,1.0,1.0,3.0,3.0,4.0,220.0,12.0,4.0,5.0,21.0,4.0,11.0,0.0,0.0,6.0,30.0,0.0,3.0,3.0,25:39,4:25,W 37-24,W -10.5,O 48.5,-10.5,48.5,61.0,O,5.0,3.3636363636363638,33.18181818181818,0.0,0.25,0.6065573770491803,0.05,0.6363636363636364,0.0,0.41379310344827586,5.551724137931035,2.0,0.01639344262295082,0.05172413793103448,34.35,25.65,1.0771470160116448,10.625909752547306,0.5725,0.9356725146198831,12.553606237816766,41.333333333333336,20.333333333333332,404.6666666666667,302.0,3.741414141414141,36.788383838383844,0.693150719012788,6.736666666666667,5.006666666666667,0.3333333333333333,2.0,30.633333333333336,29.36666666666667,1.6666666666666667,0.005952380952380952,0.03197412155745489,1.3527523480353671,13.146158313611144,0.5105555555555555,0.7155289081924905,10.39457243571586,5.666666666666667,1.3333333333333333,0.4428571428571429,0.6666666666666666,0.5672660672660673,0.6666666666666666,0.1523088023088023,1.0,1.0,4.0,4.0-1.0,0.8,1644.1535081419,1495.56447306654
89,2025,det,6.0,6.0,2025-10-12,1.0,Sun,kan,L,17.0,30.0,0,23.0,29.0,79.3,199.0,2.0,6.9,8.24,118.2,1.0,4.0,23.0,98.0,0.0,4.3,53.0,297.0,5.6,1.0,1.0,2.0,2.0,3.0,138.0,13.0,5.0,0.0,18.0,5.0,11.0,0.0,2.0,4.0,38.0,0.0,0.0,0.0,29:23,Sun,22.0,30.0,73.3,243.0,3.0,8.1,10.1,130.3,3.0,14.0,29.0,112.0,1.0,3.9,62.0,355.0,5.73,1.0,1.0,4.0,3.0,1.0,46.0,16.0,8.0,2.0,26.0,4.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,30:37,8:20,L 17-30,L +2.5,U 52.5,2.5,52.5,47.0,U,2.0,2.8333333333333335,49.5,0.0,0.45454545454545453,0.32075471698113206,0.1,0.6,0.33333333333333337,0.4838709677419355,5.725806451612903,0.0,0.0,0.0,29.383333333333333,30.616666666666667,0.5785592739648326,10.107770845150313,0.4897222222222222,0.979858464888405,11.594991834512792,36.333333333333336,21.333333333333332,356.0,296.3333333333333,3.4181818181818184,33.654545454545456,0.596485936649871,5.793333333333334,5.09,0.6666666666666666,2.3333333333333335,31.972222222222225,28.027777777777775,1.6666666666666667,0.011416861826697891,0.03879883420113305,1.1403727819440104,11.072743615742297,0.5328703703703704,0.791464690219343,10.770119084276503,5.0,1.0,0.3928571428571428,0.3333333333333333,0.6255411255411255,0.3333333333333333,0.1285714285714286,1.0,0.0,4.0,4.0-2.0,0.6666666666666666,1653.1028788126096,1560.449782474978
90,2025,det,7.0,7.0,2025-10-20,0.0,Mon,tam,W,24.0,9.0,0,20.0,29.0,69.0,215.0,1.0,7.4,6.55,87.6,4.0,26.0,32.0,164.0,2.0,5.1,65.0,379.0,5.83,2.0,1.0,3.0,3.0,5.0,256.0,9.0,6.0,2.0,17.0,3.0,13.0,1.0,2.0,6.0,50.0,1.0,1.0,2.0,31:39,Mon,28.0,50.0,56.0,210.0,1.0,4.2,3.7,64.6,4.0,18.0,12.0,41.0,0.0,3.4,66.0,251.0,3.8,1.0,1.0,0.0,0.0,6.0,263.0,11.0,2.0,2.0,15.0,4.0,16.0,2.0,5.0,6.0,35.0,1.0,1.0,2.0,28:21,7:00,W 24-9,W -6,U 54,-6.0,54.0,33.0,U,3.0,2.0,31.583333333333332,0.5,0.23076923076923078,0.36923076923076925,0.08,0.75,0.6,0.13636363636363635,3.803030303030303,0.0,0.03076923076923077,0.030303030303030304,31.65,28.35,0.7582938388625593,11.974723538704582,0.5275,0.31746031746031744,8.853615520282187,29.333333333333332,21.333333333333332,313.0,308.6666666666667,3.0959595959595965,35.95454545454546,0.5114849837243899,5.510000000000001,5.036666666666666,0.6666666666666666,2.0,30.666666666666668,29.333333333333332,1.3333333333333333,0.011416861826697891,0.03262599469496021,0.952845492885241,10.17773629986147,0.5111111111111112,0.7435523433094854,10.665078909263913,4.333333333333333,0.0,0.37770562770562766,0.0,0.674025974025974,0.11111111111111112,0.07857142857142857,1.0,1.0,5.0,5.0-2.0,0.7142857142857143,1616.8468806225205,1613.02937152978
91,2025,det,8.0,9.0,2025-11-02,0.0,Sun,min,L,24.0,27.0,0,25.0,37.0,67.6,240.0,2.0,6.5,7.57,103.4,5.0,44.0,20.0,65.0,1.0,3.3,62.0,305.0,4.92,2.0,1.0,3.0,3.0,5.0,238.0,11.0,3.0,1.0,15.0,5.0,17.0,3.0,3.0,10.0,76.0,1.0,0.0,1.0,31:08,Sun,14.0,25.0,56.0,116.0,2.0,4.6,4.44,78.1,5.0,27.0,29.0,142.0,1.0,4.9,59.0,258.0,4.37,2.0,2.0,3.0,3.0,4.0,176.0,8.0,7.0,5.0,20.0,4.0,12.0,0.0,0.0,7.0,56.0,0.0,1.0,1.0,28:52,1:00,L 24-27,L -9.5,O 47.5,-9.5,47.5,51.0,O,3.0,2.1818181818181817,27.727272727272727,1.0,0.29411764705882354,0.3870967741935484,0.2,0.6666666666666667,0.0,0.4576271186440678,4.372881355932203,0.0,0.016129032258064516,0.01694915254237288,31.133333333333333,28.866666666666667,0.7708779443254818,9.796573875802999,0.5188888888888888,0.9353348729792148,8.937644341801386,26.0,21.0,347.0,309.3333333333333,2.732323232323233,38.08838383838384,0.43218095442036053,5.803333333333334,5.026666666666666,1.0,1.6666666666666667,31.794444444444448,28.205555555555552,0.6666666666666666,0.015720891130727197,0.027342389411354927,0.8046667096130123,10.902801378800733,0.5299074074074074,0.7443304323228684,11.000737864203915,3.3333333333333335,0.3333333333333333,0.3117715617715618,0.16666666666666666,0.6621212121212121,0.3111111111111111,0.07666666666666667,1.0,0.0,5.0,5.0-4.0,0.5555555555555556,1645.240744282346,1521.0484210990685
92,2025,gnb,1.0,1.0,2025-09-07,0.0,Sun,det,W,27.0,13.0,0,16.0,22.0,72.7,188.0,2.0,8.5,10.36,128.6,0.0,0.0,25.0,78.0,1.0,3.1,47.0,266.0,5.66,2.0,2.0,3.0,3.0,3.0,164.0,8.0,4.0,2.0,14.0,4.0,10.0,1.0,1.0,4.0,40.0,0.0,0.0,0.0,24:35,Sun,31.0,39.0,79.5,200.0,1.0,5.1,4.49,85.9,4.0,25.0,22.0,46.0,0.0,2.1,65.0,246.0,3.78,2.0,2.0,1.0,1.0,3.0,142.0,13.0,2.0,1.0,16.0,5.0,15.0,3.0,4.0,7.0,40.0,0.0,1.0,1.0,35:25,4:25,W 27-13,W -1.5,U 48,-1.5,48.0,40.0,U,3.0,3.375,33.25,1.0,0.4,0.574468085106383,0.10256410256410256,0.6666666666666667,0.25,0.2,3.7846153846153845,1.0,0.0,0.015384615384615385,24.583333333333332,35.416666666666664,1.0983050847457627,10.820338983050847,0.4097222222222222,0.36705882352941177,6.945882352941177,27.0,13.0,266.0,246.0,3.375,33.25,0.574468085106383,5.66,3.78,0.0,1.0,24.583333333333332,35.416666666666664,1.0,0.0,0.015384615384615385,1.0983050847457627,10.820338983050847,0.4097222222222222,0.36705882352941177,6.945882352941177,4.0,1.0,0.4,1.0,0.6666666666666667,0.25,0.10256410256410256,1.0,1.0,1.0,1.0-0.0,1.0,1573.7029130870483,1591.9239700731805
93,2025,gnb,2.0,2.0,2025-09-11,0.0,Thu,was,W,27.0,18.0,0,19.0,31.0,61.3,269.0,2.0,8.7,9.97,110.8,2.0,23.0,30.0,135.0,1.0,4.5,63.0,404.0,6.41,3.0,2.0,3.0,3.0,4.0,213.0,14.0,6.0,2.0,22.0,5.0,12.0,0.0,1.0,10.0,77.0,0.0,0.0,0.0,32:26,Thu,24.0,42.0,57.1,179.0,2.0,4.3,5.21,83.3,4.0,21.0,19.0,51.0,0.0,2.7,65.0,230.0,3.54,3.0,1.0,1.0,1.0,4.0,187.0,10.0,3.0,2.0,15.0,5.0,16.0,1.0,3.0,5.0,30.0,0.0,0.0,0.0,27:34,8:20,W 27-18,W -3.5,U 48.5,-3.5,48.5,45.0,U,3.0,2.7,40.4,0.0,0.4166666666666667,0.42857142857142855,0.09523809523809523,0.6875,0.6666666666666667,0.27692307692307694,3.5384615384615383,0.0,0.0,0.0,32.43333333333333,27.566666666666666,0.8324768756423434,12.456320657759507,0.5405555555555555,0.652962515114873,8.34340991535671,27.0,15.5,335.0,238.0,3.0375,36.825,0.5015197568389058,6.035,3.66,0.0,0.5,28.508333333333333,31.491666666666667,0.5,0.0,0.007692307692307693,0.965390980194053,11.638329820405177,0.47513888888888883,0.5100106693221425,7.644646134148944,4.5,0.5,0.4083333333333333,0.5,0.6770833333333334,0.45833333333333337,0.0989010989010989,1.0,1.0,2.0,2.0-0.0,1.0,1589.4888589257039,1550.9856795699454
94,2025,gnb,3.0,3.0,2025-09-21,1.0,Sun,cle,L,10.0,13.0,0,18.0,25.0,72.0,149.0,1.0,6.0,4.96,83.6,5.0,34.0,31.0,81.0,0.0,2.6,61.0,230.0,3.77,2.0,1.0,1.0,1.0,5.0,265.0,8.0,4.0,2.0,14.0,10.0,18.0,0.0,0.0,14.0,75.0,0.0,1.0,1.0,34:14,Sun,21.0,36.0,58.3,125.0,0.0,3.5,2.22,53.6,2.0,17.0,19.0,96.0,1.0,5.1,57.0,221.0,3.88,2.0,2.0,1.0,1.0,6.0,291.0,7.0,5.0,3.0,15.0,4.0,13.0,1.0,2.0,8.0,90.0,0.0,1.0,1.0,25:46,1:00,L 10-13,L -7.5,U 40.5,-7.5,40.5,23.0,U,1.0,1.1111111111111112,25.555555555555557,0.0,0.5555555555555556,0.16393442622950818,0.05555555555555555,0.6923076923076923,0.5,0.22807017543859648,3.8771929824561404,0.0,0.01639344262295082,0.017543859649122806,34.233333333333334,25.766666666666666,0.2921129503407984,6.718597857838364,0.5705555555555556,0.5045278137128073,8.576972833117724,27.0,15.5,335.0,238.0,3.0375,36.825,0.5015197568389058,6.035,3.66,0.0,0.5,28.508333333333333,31.491666666666667,0.5,0.0,0.007692307692307693,0.965390980194053,11.638329820405177,0.47513888888888883,0.5100106693221425,7.644646134148944,4.5,0.5,0.4083333333333333,0.5,0.6770833333333334,0.45833333333333337,0.0989010989010989,1.0,0.0,2.0,2.0-1.0,0.6666666666666666,1591.471246238092,1412.6253712392631
95,2025,gnb,4.0,4.0,2025-09-28,1.0,Sun,dal,T,40.0,40.0,OT,31.0,43.0,72.1,325.0,3.0,7.6,8.95,116.9,1.0,12.0,35.0,164.0,2.0,4.7,79.0,489.0,6.19,2.0,2.0,5.0,4.0,2.0,83.0,16.0,11.0,5.0,32.0,10.0,14.0,1.0,1.0,7.0,53.0,1.0,0.0,1.0,35:33,Sun,31.0,40.0,77.5,319.0,3.0,8.0,9.48,124.9,1.0,0.0,26.0,117.0,2.0,4.5,67.0,436.0,6.51,1.0,1.0,5.0,5.0,4.0,190.0,17.0,8.0,1.0,26.0,4.0,11.0,1.0,1.0,11.0,95.0,0.0,0.0,0.0,34:27,8:20,T 40-40 (OT),L -6.5,O 46.5,-6.5,46.5,80.0,O,5.0,4.0,48.9,1.0,0.7142857142857143,0.5063291139240507,0.025,0.6363636363636364,0.0,0.5970149253731343,6.507462686567164,-1.0,0.012658227848101266,0.0,35.55,34.45,1.1251758087201127,13.755274261603377,0.5078571428571428,1.1611030478955007,12.656023222060957,21.333333333333332,14.666666666666666,300.0,232.33333333333334,2.3953703703703706,33.068518518518516,0.3889913133024399,5.28,3.733333333333333,0.3333333333333333,0.6666666666666666,30.416666666666668,29.583333333333332,0.3333333333333333,0.00546448087431694,0.010976158344579398,0.7409649702429681,9.99841916621624,0.5069444444444444,0.5081830507856974,7.95542170047187,6.333333333333333,0.3333333333333333,0.45740740740740743,0.3333333333333333,0.6821581196581197,0.47222222222222227,0.08445258445258445,1.0,0.0,2.0,2.0-2.0,0.5,1565.0536412244164,1470.8838720358956
96,2025,gnb,5.0,6.0,2025-10-12,0.0,Sun,cin,W,27.0,18.0,0,19.0,26.0,73.1,256.0,1.0,9.8,8.88,100.8,1.0,3.0,33.0,153.0,2.0,4.6,60.0,409.0,6.82,2.0,2.0,3.0,3.0,2.0,91.0,11.0,12.0,1.0,24.0,5.0,11.0,1.0,1.0,5.0,40.0,0.0,1.0,1.0,32:44,Sun,29.0,45.0,64.4,213.0,2.0,4.7,5.62,90.3,1.0,6.0,16.0,55.0,0.0,3.4,62.0,268.0,4.32,3.0,1.0,1.0,1.0,4.0,211.0,12.0,5.0,3.0,20.0,6.0,15.0,2.0,2.0,3.0,17.0,0.0,0.0,0.0,27:16,4:25,W 27-18,L -15,P 45,-15.0,45.0,45.0,P,3.0,3.375,51.125,1.0,0.45454545454545453,0.45,0.022222222222222223,0.6,0.0,0.2903225806451613,4.32258064516129,-1.0,0.016666666666666666,0.0,32.733333333333334,27.266666666666666,0.824847250509165,12.494908350305499,0.5455555555555556,0.6601466992665037,9.828850855745722,25.666666666666668,23.666666666666668,374.3333333333333,295.6666666666667,2.603703703703704,38.285185185185185,0.3662783229083291,5.456666666666667,4.6433333333333335,0.6666666666666666,0.3333333333333333,34.07222222222222,29.26111111111111,-0.3333333333333333,0.009683890157017363,0.005847953216374269,0.7499218782344181,10.976730925733749,0.5396560846560846,0.772864458907727,9.858801990178463,8.333333333333334,0.3333333333333333,0.5621693121693122,0.3333333333333333,0.6720571095571096,0.3888888888888889,0.05859788359788359,1.0,1.0,3.0,3.0-3.0,0.5,1572.9179595200808,1474.7818664731599
97,2025,gnb,6.0,7.0,2025-10-19,1.0,Sun,crd,W,27.0,23.0,0,19.0,29.0,65.5,168.0,1.0,5.8,6.48,92.3,1.0,11.0,23.0,94.0,2.0,4.1,53.0,262.0,4.94,2.0,2.0,3.0,3.0,3.0,174.0,10.0,5.0,4.0,19.0,3.0,10.0,2.0,3.0,10.0,94.0,0.0,0.0,0.0,25:50,Sun,25.0,36.0,69.4,236.0,2.0,6.6,7.67,105.8,6.0,43.0,28.0,94.0,0.0,3.4,70.0,330.0,4.71,3.0,3.0,2.0,2.0,1.0,42.0,13.0,5.0,5.0,23.0,7.0,14.0,0.0,2.0,6.0,55.0,1.0,0.0,1.0,34:10,4:25,W 27-23,L -7,O 44.5,-7.0,44.5,50.0,O,3.0,3.375,32.75,0.6666666666666666,0.3,0.5094339622641509,0.16666666666666666,0.5,1.0,0.32857142857142857,4.714285714285714,1.0,0.0,0.014285714285714285,25.833333333333332,34.166666666666664,1.0451612903225806,10.141935483870968,0.4305555555555555,0.6731707317073171,9.658536585365855,25.666666666666668,23.666666666666668,376.0,308.3333333333333,2.8287037037037037,41.86018518518518,0.37342118005118624,5.593333333333334,4.903333333333333,1.0,0.3333333333333333,34.17222222222222,29.161111111111115,-0.6666666666666666,0.015239445712572916,0.005847953216374269,0.7473786698566921,10.989593489915746,0.5413227513227513,0.7752591869582707,10.353948970308133,8.333333333333334,0.6666666666666666,0.5747955747955747,0.6666666666666666,0.6428904428904428,0.16666666666666666,0.03425925925925926,1.0,1.0,4.0,4.0-3.0,0.5714285714285714,1591.5361317035126,1392.7077946756403
98,2025,gnb,7.0,8.0,2025-10-26,1.0,Sun,pit,W,35.0,25.0,0,29.0,37.0,78.4,360.0,3.0,9.7,11.35,134.2,0.0,0.0,26.0,94.0,1.0,3.6,63.0,454.0,7.21,4.0,2.0,3.0,3.0,3.0,152.0,16.0,5.0,1.0,22.0,5.0,12.0,1.0,1.0,5.0,47.0,0.0,0.0,0.0,31:48,Sun,24.0,36.0,66.7,202.0,2.0,5.6,6.72,99.5,3.0,17.0,18.0,93.0,0.0,5.2,57.0,295.0,5.18,4.0,4.0,1.0,1.0,4.0,194.0,10.0,4.0,2.0,16.0,1.0,10.0,1.0,1.0,6.0,65.0,1.0,0.0,1.0,28:12,8:20,W 35-25,W -2.5,O 45.5,-2.5,45.5,60.0,O,4.0,3.1818181818181817,41.27272727272727,1.0,0.4166666666666667,0.5555555555555556,0.08333333333333333,0.9,0.0,0.43859649122807015,5.175438596491228,1.0,0.0,0.017543859649122806,31.8,28.2,1.10062893081761,14.276729559748427,0.53,0.8865248226950355,10.460992907801419,31.333333333333332,27.0,386.6666666666667,344.6666666666667,3.5833333333333335,44.25833333333333,0.4885876920627339,5.983333333333334,5.18,0.6666666666666666,0.3333333333333333,31.37222222222222,31.961111111111112,-0.3333333333333333,0.009774964838255977,0.0047619047619047615,0.9983947831839527,12.130706031926614,0.4946560846560846,0.8314734929564405,10.71447022105751,6.0,1.3333333333333333,0.4896103896103896,0.8888888888888888,0.5787878787878787,0.3333333333333333,0.07129629629629629,1.0,1.0,5.0,5.0-3.0,0.625,1598.7807218334299,1554.2920615433175
